1424230,-1097625.569,156806.191,6527.096,5951.052,6856.227,45.226,198.882,0.266,0.298,0.226,0.255,776107.525,175564.538,197954.294,2000.412,2018.412,18,100.308,NaN,NaN,NaN,NaN,NaN,NaN
1426956,-508434.874,-552138.4,6526.675,6412.622,6593.562,32.101,145.95,-0.208,0.375,-0.177,0.319,52668.727,-9320.291,16814.012,2000.412,2018.412,18,95.692,NaN,NaN,NaN,NaN,NaN,NaN
1423890,-1157926.919,106921.286,6523.529,6262.734,6936.313,45.644,45.679,0.182,0.399,0.155,0.34,150729.942,23295.442,51202.576,2000.412,2018.412,18,100.312,NaN,NaN,NaN,NaN,NaN,NaN
1426362,-597893.712,-396225.632,6521.497,6170.023,6621.311,41.966,141.915,0.412,0.453,0.35,0.389,121604.259,42546.334,47066.642,2000.412,2018.412,18,99.914,NaN,NaN,NaN,NaN,NaN,NaN
1408155,-657728.872,-82224.115,6515.452,6307.848,6691.493,44.564,280.342,0.098,0.451,0.083,0.384,63486.525,5265.779,24355.082,2000.412,2018.412,18,99.234,NaN,NaN,NaN,NaN,NaN,NaN
1423869,-1151400.375,125273.172,6510.028,5655.315,7232.178,39.973,133.376,0.395,0.116,0.336,0.106,1719584.93,578053.504,184377.37,2000.412,2018.412,18,99.652,NaN,NaN,NaN,NaN,NaN,NaN
1404671,-817106.268,32495.373,6508.219,6135.81,6796.323,57.324,58.786,1.83,0.917,1.555,0.791,26822.798,41712.759,21527.086,2000.412,2018.412,18,93.95,NaN,NaN,NaN,NaN,NaN,NaN
1413179,-589200.24,-237886.577,6507.312,6241.683,6680.14,40.471,176.718,0.511,0.743,0.434,0.632,146537.582,63619.394,92846.567,2000.412,2018.412,18,101.339,NaN,NaN,NaN,NaN,NaN,NaN
1423762,-1140490.943,134141.38,6502.582,6045.876,6958.866,36.155,226.768,0.098,0.214,0.084,0.185,1116994.414,93462.839,203786.239,2000.412,2018.412,18,99.75,NaN,NaN,NaN,NaN,NaN,NaN
1423689,-1127270.209,132669.675,6499.015,6101.194,6744.136,39.184,115.634,-0.183,0.865,-0.155,0.737,343906.944,-53454.105,253068.802,2000.412,2018.412,18,99.969,NaN,NaN,NaN,NaN,NaN,NaN
1420031,-920422.195,-29122.665,6479.779,5940.996,6760.751,43.53,235.914,-0.13,0.25,-0.11,0.214,704774.836,-77619.505,150159.319,2000.412,2018.412,18,100.628,NaN,NaN,NaN,NaN,NaN,NaN
1417012,-814534.325,-191699.644,6478.176,5928.129,6987.37,41.608,214.47,0.391,0.163,0.332,0.143,999204.325,332098.393,144064.338,2000.412,2018.412,18,99.259,NaN,NaN,NaN,NaN,NaN,NaN
1420211,-930801.966,-39001.861,6465.225,5682.134,7381.484,44.413,191.568,0.338,0.113,0.287,0.101,2187513.041,628773.362,224589.566,2000.412,2018.412,18,99.88,28.482,0.293,2.394,0,97.606,1.338
1423684,-1132623.06,140699.651,6460.894,6290.38,6714.839,41.62,332.193,0.739,0.61,0.628,0.522,138335.895,86933.485,72527.151,2000.412,2018.412,18,100.191,NaN,NaN,NaN,NaN,NaN,NaN
1406631,-746093.106,6447.342,6446.85,6382.712,6594.185,48.915,153.358,7.501,0.661,6.376,0.739,21042.101,134167.083,20236.94,2000.412,2018.412,18,98.374,NaN,NaN,NaN,NaN,NaN,NaN
1423640,-1115292.171,147654.178,6445.045,6040.055,6624.437,42.675,131.354,0.091,0.554,0.077,0.472,209672.161,16178.039,98726.579,2000.412,2018.412,18,100.443,NaN,NaN,NaN,NaN,NaN,NaN
1423639,-1116070.157,147580.407,6444.511,6111.726,6618.438,39.258,190.941,0.4,0.461,0.34,0.395,669512.103,227679.626,263858.513,2000.412,2018.412,18,100.551,NaN,NaN,NaN,NaN,NaN,NaN
1423764,-1138940.4,137653.98,6442.481,6076.75,6708.209,48.927,67.099,-0.223,0.742,-0.19,0.632,121619.769,-23061.285,76776.597,2000.412,2018.412,18,98.421,NaN,NaN,NaN,NaN,NaN,NaN
1400105,-870167.792,113001.443,6417.849,5860.726,6864.075,52.809,284.045,0.068,0.383,0.058,0.326,260548.894,15046.103,84898.89,2000.412,2018.412,18,99.828,NaN,NaN,NaN,NaN,NaN,NaN
1426991,-501541.453,-548986.04,6412.963,6328.019,6509.334,38.296,154.254,-0.583,0.271,-0.495,0.233,115928.62,-57432.368,27567.001,2000.412,2018.412,18,97.042,NaN,NaN,NaN,NaN,NaN,NaN
1424233,-1099711.602,157869.083,6412.294,6145.153,6607.675,48.763,161.952,0.564,0.315,0.479,0.271,141094.659,67637.844,38687.394,2000.412,2018.412,18,102.059,NaN,NaN,NaN,NaN,NaN,NaN
1424264,-1149594.917,133046.249,6406.916,6168.637,6566.586,41.259,63.651,0.276,0.522,0.235,0.444,142650.609,33455.908,63454.493,2000.412,2018.412,18,100.315,NaN,NaN,NaN,NaN,NaN,NaN
1411493,-601566.654,-325518.904,6406.731,6256.699,6522.534,20.581,278.323,-0.176,0.308,-0.15,0.263,101552.223,-15232.18,26690.651,2000.412,2018.412,18,100.146,NaN,NaN,NaN,NaN,NaN,NaN
1423651,-1117659.755,147161.361,6405.836,6150.443,6655.312,44.865,150.963,-0.637,0.482,-0.542,0.413,146401.692,-79288.82,60802.124,2000.412,2018.412,18,98.36,NaN,NaN,NaN,NaN,NaN,NaN
1426999,-500588.999,-551606.073,6396.506,6158.612,6560.394,38.484,178.918,-0.109,0.414,-0.093,0.352,133155.101,-12339.119,46861.72,2000.412,2018.412,18,98.682,NaN,NaN,NaN,NaN,NaN,NaN
1426985,-502015.75,-547286.034,6393.05,6249.267,6491.8,46.524,10.793,0.064,0.359,0.054,0.306,68336.272,3696.249,20851.113,2000.412,2018.412,18,98.776,NaN,NaN,NaN,NaN,NaN,NaN
1426997,-500655.936,-550137.095,6392.293,6275.302,6530.096,38.443,138.318,-0.409,0.333,-0.348,0.285,160495.028,-55857.221,45967.664,2000.412,2018.412,18,99.816,NaN,NaN,NaN,NaN,NaN,NaN
1413131,-617905.819,-366946.61,6391.241,5979.504,6582.188,35.742,263.087,0.085,0.315,0.072,0.27,429853.337,30904.099,115151.057,2000.412,2018.412,18,99.871,NaN,NaN,NaN,NaN,NaN,NaN
1423646,-1119782.661,146308.819,6389.628,5428.043,6860.812,39.923,152.647,0.418,0.157,0.356,0.14,1267232.373,450644.684,178217.007,2000.412,2018.412,18,100.068,NaN,NaN,NaN,NaN,NaN,NaN
1426953,-508649.464,-550621.813,6383.168,6317.934,6405.389,20.842,288.323,-0.031,0.198,-0.027,0.168,16547.623,-441.2,2787.662,2000.412,2018.412,18,97.899,NaN,NaN,NaN,NaN,NaN,NaN
1423759,-1139782.644,132925.288,6377.998,6104.181,6733.416,44.276,136.739,-0.077,0.42,-0.065,0.358,259537.829,-16981.911,92589.085,2000.412,2018.412,18,101.257,NaN,NaN,NaN,NaN,NaN,NaN
1424277,-1145255.614,119430.681,6377.797,6077.068,6447.683,43.43,314.25,0.678,0.529,0.576,0.453,103816.908,59793.193,47261.065,2000.412,2018.412,18,99.695,NaN,NaN,NaN,NaN,NaN,NaN
1426935,-514663.243,-546296.125,6374.929,6282.483,6542.533,25.033,183.858,-0.287,0.224,-0.244,0.192,171983.888,-42001.003,33117.043,2000.412,2018.412,18,99.951,NaN,NaN,NaN,NaN,NaN,NaN
1423868,-1151678.693,122173.386,6374.298,5307.489,6982.525,39.894,65.842,0.075,0.127,0.063,0.111,2717835.536,172316.543,293899.96,2000.412,2018.412,18,100.153,30.67,0.17,0.277,0,99.723,3.46
1426436,-574624.512,-429187.608,6364.778,6253.077,6414.683,38.967,332.733,1.268,0.441,1.078,0.385,55140.933,59447.381,21897.524,2000.412,2018.412,18,97.931,NaN,NaN,NaN,NaN,NaN,NaN
1419758,-936379.252,-38508.442,6364.394,6011.968,6742.596,25.989,247.923,-0.049,0.134,-0.042,0.114,799145.05,-33548.538,90920.117,2000.412,2018.412,18,100.345,NaN,NaN,NaN,NaN,NaN,NaN
1423643,-1118386.249,146957.638,6362.447,6015.774,6573.424,39.752,166.549,0.31,0.457,0.263,0.389,458919.744,120817.681,178707.079,2000.412,2018.412,18,100.606,NaN,NaN,NaN,NaN,NaN,NaN
1423767,-1140302.646,136243.096,6361.876,5544.451,6681.605,34.399,86.906,0.588,0.461,0.5,0.395,640560.901,320220.259,253905.103,2000.412,2018.412,18,100.037,NaN,NaN,NaN,NaN,NaN,NaN
1426965,-506624.119,-553289.356,6360.349,6068.349,6572.384,26.396,116.764,-0.063,0.172,-0.053,0.147,403899.207,-21506.675,59140.704,2000.412,2018.412,18,99.381,NaN,NaN,NaN,NaN,NaN,NaN
1423874,-1164203.522,117184.063,6358.301,6198.137,6532.431,42.582,248.194,0.123,0.159,0.104,0.136,90146.079,9399.936,12265.238,2000.412,2018.412,18,98.84,NaN,NaN,NaN,NaN,NaN,NaN
1408034,-709170.327,-69554.266,6356.969,5954.727,6550.287,54.041,225.929,-0.187,0.656,-0.159,0.558,124941.145,-19849.951,69662.311,2000.412,2018.412,18,99.407,NaN,NaN,NaN,NaN,NaN,NaN
1408917,-642129.213,-144508.786,6353.005,5939.841,6574.41,50.399,240.686,0.403,0.443,0.343,0.379,343915.088,117863.865,130419.895,2000.412,2018.412,18,99.967,NaN,NaN,NaN,NaN,NaN,NaN
1413166,-593240.723,-229527.335,6351.616,6175.582,6458.701,38.691,188.226,0.269,0.319,0.228,0.272,50738.396,11592.084,13840.61,2000.412,2018.412,18,97.559,NaN,NaN,NaN,NaN,NaN,NaN
1411492,-602447.733,-323860.786,6350.77,6117.512,6563.502,19.884,161.851,-0.041,0.064,-0.035,0.055,938439.134,-32409.485,51452.714,2000.412,2018.412,18,100.028,NaN,NaN,NaN,NaN,NaN,NaN
1409663,-657594.251,-83046.749,6345.772,5944.299,6629.841,46.708,188.441,0.567,0.382,0.482,0.327,319773.706,154003.431,105477.161,2000.412,2018.412,18,99.352,NaN,NaN,NaN,NaN,NaN,NaN
1412255,-617465.518,-435656.524,6342.748,6081.171,6491.64,41.114,297.201,0.652,0.503,0.554,0.43,126935.58,70366.306,54951.352,2000.412,2018.412,18,99.263,NaN,NaN,NaN,NaN,NaN,NaN
1426325,-602628.58,-394878.174,6341.748,6199.207,6464.886,20.752,291.421,0.064,0.361,0.054,0.307,378541.716,20491.548,116143.037,2000.412,2018.412,18,99.381,NaN,NaN,NaN,NaN,NaN,NaN
1404107,-880505.975,74810.552,6341.636,5944.979,6525.497,50.75,176.161,0.193,0.313,0.164,0.267,167665.401,27525.153,44691.196,2000.412,2018.412,18,99.842,NaN,NaN,NaN,NaN,NaN,NaN
1408068,-708343.59,-71543.783,6341.483,6084.268,6424.399,56.326,214.06,0.017,0.413,0.014,0.353,47542.138,672.992,16686.607,2000.412,2018.412,18,100.332,NaN,NaN,NaN,NaN,NaN,NaN
1423760,-1141021.082,134768.748,6340.713,5702.15,6953.622,43.105,241.138,0.409,0.219,0.347,0.19,917278.958,318518.294,174959.912,2000.412,2018.412,18,99.98,NaN,NaN,NaN,NaN,NaN,NaN
1423871,-1158689.549,120701.005,6332.434,6081.224,6431.155,41.545,150.997,0.034,0.128,0.029,0.109,64072.842,1876.119,6984.437,2000.412,2018.412,18,99.73,NaN,NaN,NaN,NaN,NaN,NaN
1408082,-659980.605,-78750.285,6326.146,6198.337,6691.239,39.653,296.427,0.156,0.426,0.132,0.362,74997.076,9925.795,27161.205,2000.412,2018.412,18,98.404,NaN,NaN,NaN,NaN,NaN,NaN
1404097,-881159.895,74780.193,6319.877,6132.754,6426.815,48.874,233.045,0.136,0.313,0.116,0.267,41942.569,4850.155,11157.327,2000.412,2018.412,18,98.706,NaN,NaN,NaN,NaN,NaN,NaN
1418979,-791474.631,-227495.672,6319.647,5946.724,6541.259,40.991,39.512,0.626,0.427,0.532,0.367,384612.09,204749.327,141980.745,2000.412,2018.412,18,99.451,NaN,NaN,NaN,NaN,NaN,NaN
1426990,-501470.613,-547695.922,6318.819,5960.583,6505.969,25.814,147.521,-0.183,0.296,-0.156,0.252,590227.127,-91995.438,149020.617,2000.412,2018.412,18,99.572,NaN,NaN,NaN,NaN,NaN,NaN
1409208,-606055.059,-142773.971,6313.877,5905.23,6545.534,40.374,279.051,-0.345,0.22,-0.293,0.188,240584.229,-70568.191,45728.791,2000.412,2018.412,18,99.508,NaN,NaN,NaN,NaN,NaN,NaN
1408383,-610394.599,-102081.176,6312.699,5804.158,6533.343,38.522,251.014,-0.114,0.27,-0.097,0.23,380269.361,-36749.131,87226.744,2000.412,2018.412,18,99.877,NaN,NaN,NaN,NaN,NaN,NaN
1423647,-1120721.652,145914.955,6311.376,5660.552,6857.747,38.838,187.935,0.519,0.349,0.441,0.3,484052.704,213554.267,145910.381,2000.412,2018.412,18,99.844,NaN,NaN,NaN,NaN,NaN,NaN
1407997,-633819.887,-76800.986,6311.304,6186.552,6350.811,23.636,250.506,-0.141,0.156,-0.12,0.133,57861.23,-6930.171,7733.206,2000.412,2018.412,18,99.549,NaN,NaN,NaN,NaN,NaN,NaN
1425526,-490517.013,-184396.278,6309.832,6244.526,6327.017,28.698,167.951,-0.186,0.067,-0.159,0.058,19691.059,-3121.154,1186.662,2000.412,2018.412,18,100.553,NaN,NaN,NaN,NaN,NaN,NaN
1426946,-511488.819,-548695.812,6309.75,6145.072,6410.048,29.751,144.521,-0.504,0.289,-0.428,0.248,80676.041,-34547.994,20239.086,2000.412,2018.412,18,100.402,NaN,NaN,NaN,NaN,NaN,NaN
1426958,-507806.062,-548861.94,6306.566,6279.846,6327.26,29.565,92.628,0.057,0.241,0.049,0.206,17360.623,845.671,3564.458,2000.412,2018.412,18,93.315,NaN,NaN,NaN,NaN,NaN,NaN
1426498,-578312.02,-434311.085,6304.797,6154.244,6438.188,40.807,203.346,0.204,0.276,0.173,0.235,44366.132,7697.118,10434.865,2000.412,2018.412,18,103.457,NaN,NaN,NaN,NaN,NaN,NaN
1420139,-927483.525,-33538.439,6304.223,5835.998,7030.289,47.387,22.058,-0.089,0.209,-0.076,0.179,940304.618,-71485.967,167188.927,2000.412,2018.412,18,100.499,NaN,NaN,NaN,NaN,NaN,NaN
1412969,-573461.692,-182495.197,6302.548,5915.39,6503.791,31.527,110.974,-0.361,0.233,-0.306,0.199,209898.791,-64321.382,42243.099,2000.412,2018.412,18,98.619,NaN,NaN,NaN,NaN,NaN,NaN
1413175,-592689.274,-236265.098,6301.788,6176.844,6350.671,40.098,173.361,0.217,0.344,0.185,0.293,53492.282,9877.682,15685.318,2000.412,2018.412,18,97.584,NaN,NaN,NaN,NaN,NaN,NaN
1427008,-497007.917,-549830.181,6300.888,6017.39,6460.491,40.163,135.971,-0.359,0.308,-0.305,0.263,154802.328,-47231.62,40889.11,2000.412,2018.412,18,101.161,NaN,NaN,NaN,NaN,NaN,NaN
1402009,-952526.579,133694.145,6300.586,6092.352,6512.434,55.615,124.679,-1.316,1.67,-1.119,1.423,152335.436,-170401.171,217230.317,2000.412,2018.412,18,99.845,NaN,NaN,NaN,NaN,NaN,NaN
1411553,-611993.406,-374154.268,6300.142,6117.685,6471.022,41.174,121.487,0.57,0.206,0.484,0.18,141240.825,68386.069,26122.864,2000.412,2018.412,18,99.405,NaN,NaN,NaN,NaN,NaN,NaN
1426358,-598549.487,-396375.619,6297.968,6245.73,6344,30.296,331.783,-0.324,0.44,-0.275,0.375,43006.629,-11847.148,16149.207,2000.412,2018.412,18,98.357,NaN,NaN,NaN,NaN,NaN,NaN
1421594,-1051009.885,162814.266,6297.781,6166.577,6449.065,46.604,153.992,0.05,0.534,0.042,0.454,96450.006,4082.421,43802.596,2000.412,2018.412,18,98.911,NaN,NaN,NaN,NaN,NaN,NaN
1426957,-508251.898,-550273.729,6294.857,5838.472,6591.774,37.94,321.536,0.087,0.244,0.074,0.208,670373.901,49650.902,139296.061,2000.412,2018.412,18,99.616,NaN,NaN,NaN,NaN,NaN,NaN
1423875,-1164048.037,116842.906,6290.216,5920.221,6562.23,41.679,184.653,0.194,0.256,0.165,0.218,173911.316,28709.747,37950.902,2000.412,2018.412,18,99.878,NaN,NaN,NaN,NaN,NaN,NaN
1423642,-1114922.418,147778.019,6286.812,6088.426,6525.572,43.122,156.942,0.626,0.477,0.532,0.408,125628.608,66892.884,51603.453,2000.412,2018.412,18,98.863,NaN,NaN,NaN,NaN,NaN,NaN
1412890,-607068.284,-193078.939,6285.6,6109.351,6372.146,41.645,116.18,-0.022,0.424,-0.019,0.36,89022.736,-1654.881,32064.602,2000.412,2018.412,18,100.087,NaN,NaN,NaN,NaN,NaN,NaN
1424271,-1143377.274,119683.529,6281.895,5969.435,6403.435,39.927,194.971,0.596,0.431,0.507,0.368,222466.576,112751.245,82607.908,2000.412,2018.412,18,99.116,NaN,NaN,NaN,NaN,NaN,NaN
1426962,-507260.833,-550606.304,6281.334,6064.143,6582.301,23.487,108.556,-0.189,0.2,-0.161,0.17,594323.426,-95530.274,101590.614,2000.412,2018.412,18,101.157,NaN,NaN,NaN,NaN,NaN,NaN
1408498,-590900.828,-111153.88,6280.836,6004.943,6433.142,37.553,206.248,-0.045,0.232,-0.038,0.198,294614.963,-11211.753,57998.014,2000.412,2018.412,18,99.893,NaN,NaN,NaN,NaN,NaN,NaN
1426274,-609099.68,-407369.135,6279.506,5917.091,6414.355,41.499,159.476,-0.131,0.215,-0.111,0.184,117811.543,-13088.338,21622.308,2000.412,2018.412,18,97.783,NaN,NaN,NaN,NaN,NaN,NaN
1405818,-589900.775,-101370.648,6278.848,5865.169,6462.789,45.09,148.784,0.198,0.185,0.168,0.159,370447.666,62227.355,58862.786,2000.412,2018.412,18,101.067,NaN,NaN,NaN,NaN,NaN,NaN
1407495,-700394.82,-33893.957,6275.416,5817.783,6640.09,48.031,226.01,-0.313,0.376,-0.266,0.322,652675.846,-173616.706,209685.479,2000.412,2018.412,18,99.835,NaN,NaN,NaN,NaN,NaN,NaN
1426501,-577752.87,-434310.08,6274.489,6186.337,6365.363,34.196,135.909,0.005,0.282,0.005,0.24,54600.157,252.658,13101.192,2000.412,2018.412,18,100.549,NaN,NaN,NaN,NaN,NaN,NaN
1426995,-500589.322,-547551.766,6274.246,6175.475,6393.059,32.503,152.992,-0.197,0.185,-0.167,0.159,101015.678,-16887.403,16051.457,2000.412,2018.412,18,100.677,NaN,NaN,NaN,NaN,NaN,NaN
1407916,-716280.765,-60683.534,6272.889,6128.525,6386.782,46.532,206.477,-0.04,0.297,-0.034,0.253,27327.422,-923.896,6908.389,2000.412,2018.412,18,92.215,NaN,NaN,NaN,NaN,NaN,NaN
1427000,-500286.185,-546499.658,6271.06,6080.558,6412.052,35.393,172.882,-0.354,0.2,-0.301,0.172,199841.219,-60071.178,34820.477,2000.412,2018.412,18,99.979,NaN,NaN,NaN,NaN,NaN,NaN
1413184,-590452.553,-239713.386,6270.999,6082.307,6399.196,31.588,148.06,0.033,0.576,0.028,0.49,136730.026,3887.196,66977.854,2000.412,2018.412,18,99.393,NaN,NaN,NaN,NaN,NaN,NaN
